,cluster_id,product_id,product_name,brand,link,listed_price
2648,2181.0,908708,Cafetera Espresso XION con Función Cold Brew,XION,https://www.devoto.com.uy/cafetera-espresso-xion-con-funcion-cold-brew-908708/p,7314.3
2649,2181.0,908696,Jarra Eléctrica XIAOMI Smart 2 Pro Capacidad 1.7 L,XIAOMI,https://www.devoto.com.uy/jarra-electrica-xiaomi-smart-2-pro-capacidad-1-7-l-908696/p,3057.3
2650,2181.0,908636,Tostadora 2 Panes FUTURA Mod. FUT-TT818W 700 W,FUTURA,https://www.devoto.com.uy/tostadora-2-panes-futura-mod-fut-tt818w-700-w-908636/p,967.5
2651,2182.0,935244,Plancha seca KASSEL Mod. KS-PS1100 1000 W,KASSEL,https://www.devoto.com.uy/plancha-seca-kassel-ks-ps1100-935244/p,735.3
2652,2182.0,924627,Enceradora KASSEL Mod. KS-ENC4,KASSEL,https://www.devoto.com.uy/enceradora-kassel-ks-enc4-924627/p,4605.3
2653,2182.0,908810,Aspiradora TEM Mod. T1XASCA20 con Bolsa 1600 w Blanca,TEM,https://www.devoto.com.uy/aspiradora-tem-mod-t1xasca20-conbolsa-mod-1600w-blanca-908810/p,3057.3
2654,2182.0,908726,Plancha Vertical CUORI Raso 1800W,CUORI,https://www.devoto.com.uy/plancha-vertical-cuori-mod-raso-mod-1800w-908726/p,2895.0
2655,2182.0,908634,Aspirador Escoba ROWENTA X-nano Essential Mod. RH1129WO,ROWENTA,https://www.devoto.com.uy/aspirador-escoba-rowenta-x-nano-essential-mod-rh1129wo-908634/p,11541.4
2656,2182.0,908582,Plancha a Vapor Vertical KASSEL Con acc. Mod. KS-PVO400,KASSEL,https://www.devoto.com.uy/plancha-a-vapor-vertical-kassel-conacc-mod-ks-pvo400-908582/p,3057.3
2657,2182.0,908493,Aspiradora Stick ROWENTA X-pert 7.60 Mod. RH6A75WO,ROWENTA,https://www.devoto.com.uy/aspiradora-stick-rowenta-x-pert-7-60-mod-rh6a75wo-908493/p,13506.3
2658,2182.0,908473,Plancha a Vapor PHILIPS 2000W,PHILIPS,https://www.devoto.com.uy/plancha-a-vapor-philips-mod-dst2010-20-mod-2000w-908473/p,1896.3
2659,2182.0,908257,Robot Limpiavidrios XION Mod. XI-WROBOT10,XION,https://www.devoto.com.uy/robot-limpiavidrios-xion-mod-xi-wrobot10-908257/p,5805.0
2660,2182.0,908256,Plancha A Vapor 2 En 1 ELECTROLUX Mod. ESI10,ELECTROLUX,https://www.devoto.com.uy/plancha-a-vapor-2-en-1-electrolux-mod-esi10-908256/p,1354.5
2661,2184.0,908906,Aire Acondicionado FUTURA 12000 BPU Mod. FUT-12AASUIT-I,FUTURA,https://www.devoto.com.uy/aire-acondicionado-futura-12000-bpu-mod-fut-12aasuit-i-908906/p,15054.3
2662,2184.0,908695,Aire Acondicionado Portatil 4 en 1 AIWA Mod. AWPACT12W,-,https://www.devoto.com.uy/aire-acond-portat-mod-4en1-aiwa-mod-awpact12w-mod-12000bt-wifi-908695/p,16602.3
2663,2184.0,908532,Aire Acondicionado FUTURA Inverter Mod. FUT-AC18ST-INV 18000 Btu,FUTURA,https://www.devoto.com.uy/aire-acond-futura-inverter-mod-18000btu-mod-fut-ac18st-inv-908532/p,25116.3
2664,2184.0,908531,Aire Acondicionado FUTURA Inverter Mod. FUT-AC09ST-INV 9000 Btu,FUTURA,https://www.devoto.com.uy/aire-acond-futura-inverter-mod-9000btu-mod-fut-ac09st-inv-908531/p,14280.3
2665,2184.0,907055,Aire Acondicionado TEM 18000 btu T0CAA18 inverter wi fi,TEM,https://www.devoto.com.uy/aire-acondicionado-tem-18000-btu-t0caa18-inverter-wi-fi-907055/p,21191.4
2666,2184.0,339529,Aire acondicionado VIVION AA Stratos 12 btu invert,VIVION,https://www.devoto.com.uy/aire-acondicionado-vivion-aa-stratos-12-btu-invert-339529/p,19311.3
2667,2184.0,307905,Aire Acondicionado BRISTOL On-Off 18000 Br-Ac18,BRISTOL,https://www.devoto.com.uy/aire-acondicionado-bristol-on-off-18000-br-ac18-307905/p,21246.3
2668,2184.0,307882,Aire Acondicionado XION 18000 BTU Inverter,XION,https://www.devoto.com.uy/aire-acondicionado-xion-18000-btu-inverter-307882/p,23181.3
2669,2184.0,307881,Aire acondicionado XION 12000 BTU Inverter,XION,https://www.devoto.com.uy/aire-acondicionado-xion-12000-btu-inverter-307881/p,14475.0
2670,2184.0,307707,Aire Acondicionado VIVION Stratos 24000 BTU Inverter,VIVION,https://www.devoto.com.uy/aire-acondicionado-vivion-stratos-24000-btu-inverter-307707/p,38274.3
2671,2186.0,977857,Envase cloro HOME LEADER 10 L,-,https://www.devoto.com.uy/envase-cloro-home-leader-bd-10l-977857/p,109.0
2672,2186.0,970030,Envase de cloro CLOR POOL,-,https://www.devoto.com.uy/envase-de-cloro-clor-pool-970030/p,189.0
2673,2186.0,934554,Yogamat Estampada 6 mm Mod 3,-,https://www.devoto.com.uy/yogamat-estampada-6-mm-mod-3-934554/p,649.0
2674,2186.0,934553,Pelota Pilates Gymball 75 cm Violeta,-,https://www.devoto.com.uy/pelota-pilates-gymball-75-cm-violeta-934553/p,629.0
2675,2186.0,934552,Pelota Pilates Gymball 55 cm Azul,-,https://www.devoto.com.uy/pelota-pilates-gymball-55-cm-azul-934552/p,499.0
2676,2186.0,934551,Mancuerna Recubierta 5 kg Vinilo,-,https://www.devoto.com.uy/mancuerna-recubierta-5-kg-vinilo-934551/p,1290.0
2677,2186.0,934550,Mancuerna Recubierta 4 kg Vinilo,-,https://www.devoto.com.uy/mancuerna-recubierta-4-kg-vinilo-934550/p,990.0
2678,2186.0,934549,Mancuerna Recubierta 3 kg Vinilo,-,https://www.devoto.com.uy/mancuerna-recubierta-3-kg-vinilo-934549/p,749.0
2679,2186.0,934474,Pelota Fútbol N° 5 Impact WILSON,WILSON,https://www.devoto.com.uy/pelota-futbol-nro-5-impact-wilson-934474/p,790.0
2680,2186.0,934473,Pelota Fútbol N° 5 WILSON,WILSON,https://www.devoto.com.uy/pelota-futbol-nro-5-wilson-934473/p,690.0
2681,2187.0,934155,Bicicleta BMD R 29 Acero/21 vel Negro / Verde imp.,-,https://www.devoto.com.uy/bicicleta-bmd-r-29-acero-21-vel-ng-vde-imp-934155/p,9636.3
2682,2187.0,934154,Bicicleta BMD R 29 Acero/21 Vel Negro / Rojo imp.,BMD,https://www.devoto.com.uy/bicicleta-bmd-r-29-acero-21-vel-ng-rjo-imp-934154/p,9636.3
2683,2187.0,934153,BICICLETA BMD R 29 Acero/21 Vel Gr/ Nar Imp.,BMD,https://www.devoto.com.uy/bicicleta-bmd-r-29-acero-21-vel-gr-nar-imp-934153/p,9636.3
2684,2187.0,934152,Bicicleta BMD R. 29 Acero/21 Vel Negra/Azul,-,https://www.devoto.com.uy/bicicleta-bmd-r-29-acero-21-vel-ng-az-imp-934152/p,9636.3
2685,2187.0,934151,"Bicicleta BMD R. 27,5 Acero/21 Vel Negra Verde",-,https://www.devoto.com.uy/bicicleta-bmd-r-27-5-acero-21-vel-ng-vde-imp-934151/p,7681.4
2686,2187.0,934150,"Bicicleta BMD R 27,5 Acero/21 Vel Negro / Rojo Imp.",BMD,https://www.devoto.com.uy/bicicleta-bmd-r-27-5-acero-21-vel-ng-rjo-imp-934150/p,7681.4
2687,2187.0,934147,"Bicicleta BMD R 27,5 Acero/21 Vel Gris / Naranja Imp.",BMD,https://www.devoto.com.uy/bicicleta-bmd-r-27-5-acero-21-vel-gr-nar-imp-934147/p,7681.4
2688,2187.0,934145,"Bicicleta BMD R 27,5 Acero/21 Vel Negro / Azul Imp.",BMD,https://www.devoto.com.uy/bicicleta-bmd-r-27-5-acero-21-vel-ng-az-imp-934145/p,7681.4
2689,2187.0,934144,BICICLETA BMD Rodado 26 Acero/21 Velocidades Gris/ Verde Imp.,-,https://www.devoto.com.uy/bicicleta-bmd-r-26-acero-21-vel-gr-vde-imp-934144/p,6990.0
2690,2187.0,934143,BICICLETA BMD Rodado 26 Acero/21 Velocidades Gris/ Rojo Imp.,-,https://www.devoto.com.uy/bicicleta-bmd-r-26-acero-21-vel-gr-rjo-imp-934143/p,6990.0
2691,2188.0,934474,Pelota Fútbol N° 5 Impact WILSON,WILSON,https://www.devoto.com.uy/pelota-futbol-nro-5-impact-wilson-934474/p,790.0
2692,2188.0,934473,Pelota Fútbol N° 5 WILSON,WILSON,https://www.devoto.com.uy/pelota-futbol-nro-5-wilson-934473/p,690.0
2693,2188.0,934400,Pelota de Fútbol N°5 Stadats,-,https://www.devoto.com.uy/pelota-de-futbol-n-5-stadats-934400/p,599.0
2694,2188.0,934377,Pelota de Fútbol TOPPER Iv Bl-es,TOPPER,https://www.devoto.com.uy/pelota-futbol-topper-iv-bl-es-934377/p,999.0
2695,2188.0,934376,Pelota de Fútbol TOPPER Iv Bl-Vr,TOPPER,https://www.devoto.com.uy/pelota-futbol-topper-iv-bl-vr-934376/p,999.0
2696,2188.0,934347,Pelota de Volleyball N 5 Eco,-,https://www.devoto.com.uy/pelota-volleyball-n-5-eco-934347/p,469.0
2697,2188.0,934037,Pelota de Fútbol N°5 Estrella,-,https://www.devoto.com.uy/pelota-de-futbol-n-5-estrella-934037/p,399.0
2698,2188.0,931944,Caminador Jet 100z,ATHLETIC,https://www.devoto.com.uy/caminador-jet-100-z-931944/p,71982.0
2699,2188.0,931793,Pelota Fútbol World Cup FIFA 2026 Varios Colores,-,https://www.devoto.com.uy/pelota-futbol-world-cup-fifa-2026-v-colores-931793/p,990.0
2700,2188.0,931791,Tripatín Plegable Estampado Graffiti,-,https://www.devoto.com.uy/tripatin-plegable-estampado-graffiti-931791/p,1990.0
2701,2189.0,977857,Envase cloro HOME LEADER 10 L,-,https://www.devoto.com.uy/envase-cloro-home-leader-bd-10l-977857/p,109.0
2702,2189.0,970030,Envase de cloro CLOR POOL,-,https://www.devoto.com.uy/envase-de-cloro-clor-pool-970030/p,189.0
2703,2189.0,934378,Piscina Jilong Estructuralst 9495 L Con Filtro,-,https://www.devoto.com.uy/piscina-jilong-est-9495-l-con-filtro-934378/p,14990.0
2704,2189.0,934326,Inflador Manual,-,https://www.devoto.com.uy/inflador-manual-934326/p,249.0
2705,2189.0,934325,Flotador Dispensador,-,https://www.devoto.com.uy/flotador-dispensador-934325/p,159.0
2706,2189.0,934324,Set de Limpieza Completo,-,https://www.devoto.com.uy/set-de-limpieza-completo-934324/p,1599.0
2707,2189.0,934323,Set de Limpieza,-,https://www.devoto.com.uy/set-de-limpieza-934323/p,899.0
2708,2189.0,934322,Filtro Cartridge,-,https://www.devoto.com.uy/filtro-cartridge-934322/p,199.0
2709,2189.0,934321,Bomba 2000 Lt/ H,-,https://www.devoto.com.uy/bomba-2000-lt-h-934321/p,1990.0
2710,2189.0,934320,Bomba de Arena 3500 Lt/ H,-,https://www.devoto.com.uy/bomba-de-arena-3500-lt-h-934320/p,6990.0
2711,2190.0,934474,Pelota Fútbol N° 5 Impact WILSON,WILSON,https://www.devoto.com.uy/pelota-futbol-nro-5-impact-wilson-934474/p,790.0
2712,2190.0,934473,Pelota Fútbol N° 5 WILSON,WILSON,https://www.devoto.com.uy/pelota-futbol-nro-5-wilson-934473/p,690.0
2713,2190.0,934400,Pelota de Fútbol N°5 Stadats,-,https://www.devoto.com.uy/pelota-de-futbol-n-5-stadats-934400/p,599.0
2714,2190.0,934377,Pelota de Fútbol TOPPER Iv Bl-es,TOPPER,https://www.devoto.com.uy/pelota-futbol-topper-iv-bl-es-934377/p,999.0
2715,2190.0,934376,Pelota de Fútbol TOPPER Iv Bl-Vr,TOPPER,https://www.devoto.com.uy/pelota-futbol-topper-iv-bl-vr-934376/p,999.0
2716,2190.0,934347,Pelota de Volleyball N 5 Eco,-,https://www.devoto.com.uy/pelota-volleyball-n-5-eco-934347/p,469.0
2717,2190.0,934037,Pelota de Fútbol N°5 Estrella,-,https://www.devoto.com.uy/pelota-de-futbol-n-5-estrella-934037/p,399.0
2718,2190.0,931793,Pelota Fútbol World Cup FIFA 2026 Varios Colores,-,https://www.devoto.com.uy/pelota-futbol-world-cup-fifa-2026-v-colores-931793/p,990.0
2719,2190.0,931791,Tripatín Plegable Estampado Graffiti,-,https://www.devoto.com.uy/tripatin-plegable-estampado-graffiti-931791/p,1990.0
2720,2190.0,931790,Tripatín Eco Verde,-,https://www.devoto.com.uy/tripatin-eco-verde-931790/p,1190.0
2721,2191.0,934441,Conservadora 15 L Azul,-,https://www.devoto.com.uy/conservadora-15-l-azul-934441/p,799.0
2722,2191.0,934440,Conservadora 35 L Azul,-,https://www.devoto.com.uy/conservadora-35-l-azul-934440/p,1390.0
2723,2191.0,934310,Carpa Playera,-,https://www.devoto.com.uy/carpa-playera-934310/p,1290.0
2724,2191.0,931659,Sobre de dormir ZENIT azul,ZENIT,https://www.devoto.com.uy/sobre-de-dormir-znt-azul-931659/p,1199.0
2725,2191.0,931564,Colchón Flotador 161x60x6 cm,-,https://www.devoto.com.uy/colchon-flotador-161x60x6-cm-931564/p,899.0
2726,2191.0,931507,Colchoneta para Playa Rayada 180 x 60 cm,-,https://www.devoto.com.uy/colchoneta-para-playa-rayada-180-x-60-cm-931507/p,299.0
2727,2191.0,931394,Set de Conservadoras 32 L + 8 L,-,https://www.devoto.com.uy/set-de-conservadoras-32-l-8-l-931394/p,2690.0
2728,2191.0,931368,Conservadora de Tafeta Mochila 16 L,-,https://www.devoto.com.uy/conservadora-de-tafeta-mochila-16-l-931368/p,899.0
2729,2191.0,931367,Conservadora de Tafeta Bolso 16 L,-,https://www.devoto.com.uy/conservadora-de-tafeta-bolso-16-l-931367/p,899.0
2730,2191.0,931307,Sommier Inflable 203x152x46 cm con Inflador,BESTWAY,https://www.devoto.com.uy/sommier-inflable-203-x-152-x-46-cm-con-inflador-931307/p,4990.0
2731,2192.0,929998,"Esterilla en junco 1,80 x 5 m",-,https://www.devoto.com.uy/esterilla-en-junco-1-80-x-5-m-929998/p,1690.0
2732,2192.0,925292,Silla Summer Fashion en Aluminio,-,https://www.devoto.com.uy/reposera-mor-summer-azul-claro-925292/p,1990.0
2733,2192.0,923221,Reposera MOR summer blanca,-,https://www.devoto.com.uy/reposera-mor-summer-blanca-923221/p,1990.0
2734,2192.0,880783,Cañizo media caña 2x5m,-,https://www.devoto.com.uy/canizo-media-cana-2-x-5-m-880783/p,1990.0
2735,2192.0,880782,Cañizo media caña 1.5 x 5 m,-,https://www.devoto.com.uy/canizo-media-cana-1-5-x-5-m-880782/p,1690.0
2736,2192.0,880781,Cañizo media caña 1 x 5 m,-,https://www.devoto.com.uy/canizo-media-cana-1-x-5-m-880781/p,1290.0
2737,2192.0,858881,Esterilla de junco 2x5m,-,https://www.devoto.com.uy/esterilla-de-junco-2x5m-858881/p,1890.0
2738,2192.0,858880,"Esterilla en junco 1,5 x 5 m",-,https://www.devoto.com.uy/esterilla-en-junco-1-5-x-5-m-858880/p,1490.0
2739,2192.0,858879,Esterilla en junco 1 x 5 m,-,https://www.devoto.com.uy/esterilla-en-junco-1-x-5-m-858879/p,890.0
2740,2192.0,851130,Silla alta en aluminio varios colores,-,https://www.devoto.com.uy/silla-alta-en-aluminio-varios-colores-851130/p,799.0
2741,2193.0,728437,Base de somier 2 plazas Jacquard 140x190x20 cm,-,https://www.devoto.com.uy/base-de-somier-2-plazas-jacquard-140x190x20-cm-728437/p,6990.0
2742,2193.0,728381,Colchón D 24 80x185x20 cm,DUCIEL,https://www.devoto.com.uy/colchon-densidad-24-80-x-185-x-20-cm--728381/p,5990.0
2743,2193.0,728371,Conjunto Sommier Daphne 2 Plazas  Doble Pillow 140x190x26 cm,DUCIEL,https://www.devoto.com.uy/conjunto-para-sommier-140-x-190-x-26-cm-728371/p,24990.0
2744,2193.0,648779,Conjunto de sommier Selecto Premium 2 plazas 140x190x30 cm,DUCIEL,https://www.devoto.com.uy/conjunto-para-sommier-140-x-190-x-30-cm-648779/p,32990.0
2745,2193.0,587001,Colchón DUCIEL Selecto Premium 2 Plazas 140x190x30 cm Espuma D35,DUCIEL,https://www.devoto.com.uy/colchon-m-selecto-premium-espuma-d-35-140x190x30-cm-587001/p,24990.0
2746,2193.0,586972,Silla 46x48x78 cm cuero,-,https://www.devoto.com.uy/silla-46x48x78-cm-cuero-586972/p,2490.0
2747,2193.0,586971,Silla 46x48x78 cm multicolor,-,https://www.devoto.com.uy/silla-46x48x78-cm-multicolor-586971/p,2490.0
2748,2193.0,586936,Mesa de luz dormitorio 1 cajón 44x63x36cm,-,https://www.devoto.com.uy/mesa-de-luz-dormitorio-1-cajon-44x63x36cm-586936/p,1990.0
2749,2193.0,586666,Respaldo 2 plazas + 2 mesas jacarandá 253x108x46 cm,-,https://www.devoto.com.uy/respaldo-2-plazas-2-mesas-jacaranda-253-108-46-586666/p,5990.0
2750,2193.0,586631,Silla de comedor en gris tapizada 49x61x92cm,-,https://www.devoto.com.uy/silla-de-comedor-en-gris-tapizada-49x61x92cm-586631/p,7990.0
2751,2194.0,586936,Mesa de luz dormitorio 1 cajón 44x63x36cm,-,https://www.devoto.com.uy/mesa-de-luz-dormitorio-1-cajon-44x63x36cm-586936/p,1990.0
2752,2194.0,398903,Estante vintage Paris 161x42x55 cm,-,https://www.devoto.com.uy/estante-vintage-paris-161x42x55-cm-398903/p,4990.0
2753,2194.0,398848,Ropero Mod. Titanium 2 puertas corredizas y 4 cajones 196x209x55 cm,-,https://www.devoto.com.uy/ropero-mod-titanium-2-puertas-corredizas-y-4-cajones-196x209x55cm-398848/p,12990.0
2754,2194.0,398520,Mesa de Noche Combinare 2 Cajones,-,https://www.devoto.com.uy/mesa-de-noche-combinare-2-cajones-398520/p,1890.0
2755,2194.0,398261,Mesa de Luz con Estante y Cajón 42x57x39 cm Nogal,-,https://www.devoto.com.uy/mesa-de-luz-con-estante-y-cajon-42x57x39cm-nogal-398261/p,1490.0
2756,2194.0,398252,Cómoda New primordial 61x129x46 cm jacaranda,-,https://www.devoto.com.uy/comoda-new-primordial-61x129x46cm-jacaranda-398252/p,4690.0
2757,2194.0,398004,Cómoda Zapatera Plus 1 Puerta 4 Cajones,-,https://www.devoto.com.uy/comoda-zapatera-genova-plus-1-puerta-4-cajones-398004/p,4990.0
2758,2194.0,398003,Cómoda zapatera versátil 2 puertas 4 cajones,-,https://www.devoto.com.uy/comoda-zapatera-versatil-2-puertas-4-cajones-398003/p,8990.0
2759,2194.0,341403,Zapatera alta 1 puerta 60 x 128 x 40 cm Blanca,-,https://www.devoto.com.uy/zapatera-alta-1-puerta-60-x-128-x-40-cm-blanca-341403/p,3990.0
2760,2194.0,341396,Ropero Nick 2 Puertas Corredizas 120 x 183 x 53 cm Rustico,-,https://www.devoto.com.uy/ropero-nick-2-puertas-corredizas-120-x-183-x-53-cm-rust-341396/p,8990.0
2761,2195.0,728437,Base de somier 2 plazas Jacquard 140x190x20 cm,-,https://www.devoto.com.uy/base-de-somier-2-plazas-jacquard-140x190x20-cm-728437/p,6990.0
2762,2195.0,728381,Colchón D 24 80x185x20 cm,DUCIEL,https://www.devoto.com.uy/colchon-densidad-24-80-x-185-x-20-cm--728381/p,5990.0
2763,2195.0,728371,Conjunto Sommier Daphne 2 Plazas  Doble Pillow 140x190x26 cm,DUCIEL,https://www.devoto.com.uy/conjunto-para-sommier-140-x-190-x-26-cm-728371/p,24990.0
2764,2195.0,648779,Conjunto de sommier Selecto Premium 2 plazas 140x190x30 cm,DUCIEL,https://www.devoto.com.uy/conjunto-para-sommier-140-x-190-x-30-cm-648779/p,32990.0
2765,2195.0,587001,Colchón DUCIEL Selecto Premium 2 Plazas 140x190x30 cm Espuma D35,DUCIEL,https://www.devoto.com.uy/colchon-m-selecto-premium-espuma-d-35-140x190x30-cm-587001/p,24990.0
2766,2195.0,586666,Respaldo 2 plazas + 2 mesas jacarandá 253x108x46 cm,-,https://www.devoto.com.uy/respaldo-2-plazas-2-mesas-jacaranda-253-108-46-586666/p,5990.0
2767,2195.0,586451,Box 1 plaza 80x190 cm,DUCIEL,https://www.devoto.com.uy/box-1-plaza-80x190-cm-586451/p,4990.0
2768,2195.0,583873,Colchón de espuma D 28 con doble pillow,DUCIEL,https://www.devoto.com.uy/colchon-de-espuma-mod-dhapne-densidad-28-con-doble-pillow-583873/p,15690.0
2769,2195.0,534470,Colchón 2 Plazas Espuma D30 190x140x24 cm,DUCIEL,https://www.devoto.com.uy/colchon-2-plazas-espuma-densidad-30-190x140x24cm-534470/p,15990.0
2770,2195.0,534469,Colchón 1 Plaza en Espuma D30 80x185x20 cm,DUCIEL,https://www.devoto.com.uy/colchon-1-plaza-en-espuma-densidad-30-80x185x20cm-534469/p,8990.0
2771,2196.0,586972,Silla 46x48x78 cm cuero,-,https://www.devoto.com.uy/silla-46x48x78-cm-cuero-586972/p,2490.0
2772,2196.0,586971,Silla 46x48x78 cm multicolor,-,https://www.devoto.com.uy/silla-46x48x78-cm-multicolor-586971/p,2490.0
2773,2196.0,586568,Mesa ratona rectangular en madera natural 135x78x45cm,-,https://www.devoto.com.uy/mesa-de-living-rectangular-en-madera-natural-135x78x45cm-586568/p,24990.0
2774,2196.0,398589,Rack 120cm para TV hasta 60” puerta basculante,-,https://www.devoto.com.uy/rack-120cm-para-tv-hasta-60-puerta-basculante-398589/p,2990.0
2775,2196.0,398431,Sofá Cama Futón Lino Gris Oscuro,-,https://www.devoto.com.uy/sofa-cama-futon-lino-398431/p,10990.0
2776,2196.0,398430,Sofá Cama Futón Azul Oscuro,-,https://www.devoto.com.uy/sofa-cama-futon-de-color-azul-oscuro-398430/p,10990.0
2777,2196.0,398248,Mesa ratona en madera 140x80x48 cm,-,https://www.devoto.com.uy/mesa-ratona-en-madera-140x80x48-cm-398248/p,19990.0
2778,2196.0,398247,Aparador 140x40x76 cm,-,https://www.devoto.com.uy/mesa-ratona-en-madera-140x40x76-cm-398247/p,24990.0
2779,2196.0,398242,Mesa ratona con cajones en madera 140x85x45 cm,-,https://www.devoto.com.uy/mesa-ratona-con-cajones-en-madera-140x85x45-cm-398242/p,29990.0
2780,2196.0,398239,Modular de madera 180x48x65 cm,-,https://www.devoto.com.uy/modular-de-madera-180x48x65-cm-398239/p,36990.0
2781,2197.0,398889,Mesa comedor rectangular 160x90x77cm,-,https://www.devoto.com.uy/mesa-de-comedor-rectangular-160x90x77-cm-398889/p,19990.0
2782,2197.0,398885,Mesa de comedor redonda 106x77 cm,-,https://www.devoto.com.uy/mesa-de-comedor-redonda-106x77-cm-398885/p,14990.0
2783,2197.0,341261,Mesa en Ratán 42x46 cm,HOME,https://www.devoto.com.uy/mesa-en-ratan-diam-42-x-46-cm-341261/p,4990.0
2784,2197.0,341239,Aparador Klaus 2 p 2 cj. 100x35x80 cm,HOME,https://www.devoto.com.uy/aparador-klaus-2-p-2-cj-100-x-35-x-80-cm-341239/p,9990.0
2785,2197.0,341234,Juego de Comedor Mesa + 2 Bancos Blanco,-,https://www.devoto.com.uy/juego-de-comedor-mesa-2-bancos-blanco-341234/p,4990.0
2786,2197.0,341212,Mesa de Apoyo en Madera y tapa simil mármol 50x58x58 cm,HOME,https://www.devoto.com.uy/mesa-de-apoyo-en-madera-y-marmol-50-x-58-x-58-cm-341212/p,4990.0
2787,2197.0,341211,Mesa Auxiliar en Madera y Vidrio 55x60x60 cm,HOME,https://www.devoto.com.uy/mesa-auxiliar-en-madera-y-vidrio-55-x-60-x-60-cm-341211/p,5990.0
2788,2197.0,341210,Mesa de Apoyo en Madera 50x45x45 cm,HOME,https://www.devoto.com.uy/mesa-de-apoyo-en-madera-50-x-45-x-45-cm-341210/p,4990.0
2789,2197.0,341208,Mesa Auxiliar en Madera 64x58x58 cm,HOME,https://www.devoto.com.uy/mesa-auxiliar-en-madera-64-x-58-x-58-cm-341208/p,5990.0
2790,2197.0,341197,Taburete plegable negro 30 x 70 cm,HOME,https://www.devoto.com.uy/taburete-plegable-negro-30-x-70-cm-341197/p,990.0
2791,2198.0,398005,Armario multiuso Max Plus 2 puertas Mod. Jacarandá,-,https://www.devoto.com.uy/armario-multiuso-max-plus-2-puertas-mod-jacaranda-398005/p,3690.0
2792,2198.0,341295,Mega Kit Cocina 6 p 3 cj. 207x192x44 cm Blanco,-,https://www.devoto.com.uy/mega-kit-cocina-6-p-3-cj-207-x-192-x-44-cm-blanco-1-341295/p,14990.0
2793,2198.0,341294,Armario Multiuso Práctico 2 p con Ruedas 87x87x42 cm,-,https://www.devoto.com.uy/armario-multiuso-practico-2-p-con-ruedas-87-x-87-x-42-cm-341294/p,2890.0
2794,2198.0,341293,Armario Multiuso Primor 2 p 1 cj. 60x86x44 cm Blanco,-,https://www.devoto.com.uy/armario-multiuso-primor-2-p-1-cj-60-x-86-x-44-cm-blanco-341293/p,2990.0
2795,2198.0,341271,Mueble Aéreo 2 Puertas 2 Nichos Blanco 120x31x50 cm,-,https://www.devoto.com.uy/mueble-aereo-2-puertas-2-nichos-blanco-120-x-31-x-50-cm-341271/p,2290.0
2796,2198.0,341260,Estantería en Ratán 42x26x65 cm,HOME,https://www.devoto.com.uy/estanteria-en-ratan-42-x-26-x-65-cm-341260/p,4990.0
2797,2198.0,341174,Armario Cocina 2 Puertas 40x211x52 cm Gris,-,https://www.devoto.com.uy/armario-cocina-2-puertas-40-x-211-x-52-cm-gris-341174/p,3990.0
2798,2198.0,341122,Armario Cocina 2 Puertas 2 Nichos 60x211x52 cm Gris,-,https://www.devoto.com.uy/armario-cocina-2-puertas-2-nichos-60-x-211-x-52-cm-gris-341122/p,4990.0
2799,2198.0,341121,Aéreo 2 Puertas 120x50x31 cm Gris,-,https://www.devoto.com.uy/aereo-2-puertas-120-x-50-x-31-cm-gris-341121/p,2990.0
2800,2198.0,341120,Bajo Mesada 3 Puertas 1 Cajón 120x84x52 cm Gris,-,https://www.devoto.com.uy/bajo-mesada-3-p-1-cj-120-x-84-x-52-cm-gris-341120/p,4990.0
2801,2199.0,341223,Sillón Director con Posabrazos en Madera Acacia 51x65x83 cm,HOME,https://www.devoto.com.uy/sillon-director-con-psbrazos-en-mad-acacia-51-x-65-x-83-c-341223/p,3990.0
2802,2199.0,341141,Silla de Escritorio Ejecutiva con Posabrazo 69x71x110 cm,HOME,https://www.devoto.com.uy/silla-de-escritorio-ejecutiva-con-posabrazo-69x71x110-cm-341141/p,9990.0
2803,2199.0,341140,Silla de Escritorio con Posabrazos 60x67x99 cm,-,https://www.devoto.com.uy/silla-de-escritorio-con-posabrazos-60x67x99-cm-341140/p,8990.0
2804,2199.0,341114,Estanteria Star Combinada 4 Niveles 81x134x33 cm,-,https://www.devoto.com.uy/estanteria-star-combinada-4-niveles-81x134x33-cm-341114/p,3990.0
2805,2199.0,341113,Escritorio Squadra Ii Blanco/Nogal 105x75x60 cm,-,https://www.devoto.com.uy/escritorio-squadra-ii-blanco-nogal-105x75x60-cm-341113/p,5990.0
2806,2199.0,341112,Escritorio Toq Blanco/Olmo 120x75x50 cm,-,https://www.devoto.com.uy/escritorio-toq-blanco-olmo-120x75x50-cm-341112/p,5990.0
2807,2199.0,341111,Escritorio Hall Blanco/Roble 1 Cajón 1 Puerta 110x75x48 cm,-,https://www.devoto.com.uy/escritorio-hall-blanco-roble-1-cajon-1-puerta-110x75x48-cm-341111/p,5990.0
2808,2199.0,340866,Estantería en metal y madera negro 45x130x30 cm,-,https://www.devoto.com.uy/estanteria-en-metal-y-madera-negro-45x130x30-cm-340866/p,3490.0
2809,2199.0,340848,Estanteria en metal y madera negro 78x170x30 cm,-,https://www.devoto.com.uy/estanteria-en-metal-y-madera-negro-78x170x30-cm-340848/p,7590.0
2810,2199.0,340482,Escritorio Gamer 75x136x60 cm Negro,-,https://www.devoto.com.uy/escritorio-gamer-75x136x60-cm-negro-340482/p,2990.0
